,id,dateStart,dateEnd
1238,3591,2016-02-05T20:00:00+03:00,2016-02-09T20:00:00+03:00
1239,3592,2015-11-28T00:00:00+03:00,2016-03-19T20:00:00+03:00
1240,3593,2015-11-28T00:00:00+03:00,2016-03-19T20:00:00+03:00
1241,3594,2015-11-07T10:00:00+03:00,2015-11-08T14:00:00+03:00
1242,3595,2015-12-05T14:00:00+03:00,2015-12-06T15:00:00+03:00
1243,3596,2014-10-10T14:00:00+04:00,2015-04-15T14:00:00+03:00
1244,3597,2015-11-15T11:00:00+03:00,2015-11-15T15:00:00+03:00
1245,3598,2016-05-22T11:00:00+03:00,2016-05-22T18:00:00+03:00
1246,3599,2016-03-18T18:05:00+03:00,2016-03-22T18:05:00+03:00
1247,3600,2015-11-15T08:00:00+03:00,2015-11-15T13:00:00+03:00
1248,3601,2015-12-19T13:00:00+03:00,2015-12-23T13:00:00+03:00
1249,3602,2015-12-19T11:30:00+03:00,2015-12-20T15:00:00+03:00
1250,3604,2015-11-28T11:00:00+03:00,2015-11-28T16:00:00+03:00
1251,3605,2015-12-20T10:00:00+03:00,2015-12-24T10:00:00+03:00
1252,3606,2015-11-29T11:00:00+03:00,2015-11-29T14:00:00+03:00
1253,3607,2015-12-12T14:00:00+03:00,2015-12-13T14:00:00+03:00
1254,3608,2016-01-29T19:00:00+03:00,2016-02-02T19:00:00+03:00
1255,3609,2016-01-01T20:00:00+03:00,2016-01-05T20:00:00+03:00
1256,3610,2015-12-04T19:30:00+03:00,2015-12-08T19:30:00+03:00
1257,3611,2015-12-21T18:45:00+03:00,2015-12-21T21:00:00+03:00
1258,3612,2016-04-08T09:00:00+03:00,2016-04-11T16:00:00+03:00
1259,3613,2016-05-21T14:00:00+03:00,2016-05-22T17:00:00+03:00
1260,3615,2016-01-09T12:00:00+03:00,2016-01-09T16:00:00+03:00
1261,3616,2015-12-18T20:00:00+03:00,2015-12-22T20:00:00+03:00
1262,3617,2014-10-05T14:00:00+04:00,2014-12-23T19:00:00+03:00
1263,3618,2016-01-22T18:30:00+03:00,2016-01-26T18:30:00+03:00
1264,3619,2015-11-28T10:00:00+03:00,2015-11-29T15:00:00+03:00
1265,3620,2015-10-04T00:00:00+03:00,2015-10-04T14:00:00+03:00
1266,3621,2016-02-06T15:00:00+03:00,2016-02-07T15:00:00+03:00
1267,3622,2016-02-07T13:00:00+03:00,2016-02-10T23:55:00+03:00
1268,3623,2015-11-29T14:00:00+03:00,2015-11-29T18:00:00+03:00
1269,3624,2015-11-29T10:00:00+03:00,2015-11-29T13:30:00+03:00
1270,3625,2014-09-26T00:00:00+04:00,2015-04-26T00:00:00+03:00
1271,3626,2016-04-23T12:00:00+03:00,2016-04-23T17:00:00+03:00
1272,3627,2015-11-23T18:30:00+03:00,2015-11-23T21:30:00+03:00
1273,3628,2015-11-28T14:00:00+03:00,2015-11-28T17:00:00+03:00
1274,3629,2016-01-16T13:00:00+03:00,2016-01-17T14:00:00+03:00
1275,3630,2015-10-09T21:00:00+03:00,2015-11-10T18:30:00+03:00
1276,3631,2015-09-08T12:00:00+03:00,2015-11-08T17:00:00+03:00
1277,3632,2014-10-12T00:00:00+04:00,2015-04-26T14:00:00+03:00
1278,3633,2014-10-10T14:00:00+04:00,2015-04-28T00:00:00+03:00
1279,3634,2016-01-07T12:00:00+03:00,2016-01-07T16:30:00+03:00
1280,3635,2015-12-20T11:00:00+03:00,2015-12-20T15:00:00+03:00
1281,3636,2015-10-04T00:00:00+03:00,2015-11-01T00:00:00+03:00
1282,3638,2015-10-04T00:00:00+03:00,2015-11-01T00:00:00+03:00
1283,3639,2016-02-12T17:00:00+03:00,2016-02-16T17:00:00+03:00
1284,3640,2015-12-13T12:00:00+03:00,2015-12-13T18:00:00+03:00
1285,3641,2015-12-13T11:30:00+03:00,2015-12-13T14:30:00+03:00
1286,3642,2016-01-09T11:30:00+03:00,2016-01-09T14:30:00+03:00
1287,3643,2016-09-02T20:00:00+03:00,2016-09-06T20:00:00+03:00
1288,3644,2015-12-19T16:30:00+03:00,2015-12-20T14:45:00+03:00
1289,3645,2016-01-10T11:00:00+03:00,2016-01-10T14:00:00+03:00
1290,3646,2016-01-06T18:30:00+03:00,2016-01-10T18:29:00+03:00
1291,3647,2016-01-06T14:00:00+03:00,2016-01-07T16:00:00+03:00
1292,3648,2016-03-11T19:00:00+03:00,2016-03-15T19:00:00+03:00
1293,3649,2016-05-27T19:00:00+03:00,2016-05-31T19:00:00+03:00
1294,3650,2016-02-06T14:00:00+03:00,2016-02-10T14:00:00+03:00
1295,3651,2016-06-17T20:00:00+03:00,2016-06-21T20:00:00+03:00
1296,3652,2016-03-25T12:00:00+03:00,2016-03-27T15:00:00+03:00
1297,3653,2016-02-21T10:00:00+03:00,2016-02-22T16:00:00+03:00
1298,3654,2015-10-02T19:00:00+03:00,2015-12-22T19:00:00+03:00
1299,3655,2015-12-27T13:00:00+03:00,2015-12-27T16:00:00+03:00
1300,3656,2016-02-20T10:00:00+03:00,2016-02-24T10:00:00+03:00
1301,3657,2016-02-22T10:00:00+03:00,2016-02-22T14:00:00+03:00
1302,3658,2016-05-20T18:05:00+03:00,2016-05-24T18:05:00+03:00
1303,3660,2016-02-12T20:00:00+03:00,2016-02-16T20:00:00+03:00
1304,3661,2016-01-05T07:00:00+03:00,2016-01-05T17:00:00+03:00
1305,3663,2016-06-03T19:00:00+03:00,2016-06-07T19:00:00+03:00
1306,3664,2017-05-26T19:00:00+03:00,2017-05-30T19:00:00+03:00
1307,3665,2016-04-29T21:00:00+03:00,2016-05-03T21:00:00+03:00
1308,3666,2016-04-23T12:00:00+03:00,2016-04-23T18:00:00+03:00
1309,3667,2017-01-06T12:00:00+03:00,2017-01-07T17:00:00+03:00
1310,3668,2016-02-28T13:00:00+03:00,2016-02-28T17:00:00+03:00
1311,3669,2016-02-27T12:00:00+03:00,2016-03-02T12:00:00+03:00
1312,3671,2016-01-23T09:00:00+03:00,2016-01-25T22:00:00+03:00
1313,3672,2016-02-06T12:00:00+03:00,2016-02-06T15:00:00+03:00
1314,3673,2016-02-21T12:00:00+03:00,2016-02-25T12:00:00+03:00
1315,3674,2016-03-11T19:00:00+03:00,2016-03-15T19:00:00+03:00
1316,3675,2016-04-10T11:00:00+03:00,2016-04-10T17:00:00+03:00
1317,3676,2016-08-08T19:30:00+03:00,2016-08-11T00:00:00+03:00
1318,3678,2016-02-19T14:00:00+03:00,2016-02-23T14:00:00+03:00
1319,3679,2016-03-03T14:00:00+03:00,2016-03-07T14:00:00+03:00
1320,3683,2016-05-13T19:00:00+03:00,2016-05-17T19:00:00+03:00
1321,3684,2016-03-05T12:00:00+03:00,2016-03-08T23:55:00+03:00
1322,3685,2016-03-11T12:00:00+03:00,2016-03-14T23:55:00+03:00
1323,3686,2016-03-06T11:00:00+03:00,2016-03-06T15:00:00+03:00
1324,3687,2016-03-18T19:00:00+03:00,2016-03-22T19:00:00+03:00
1325,3688,2016-01-23T13:00:00+03:00,2016-01-23T17:00:00+03:00
1326,3689,2016-04-01T19:00:00+03:00,2016-04-05T19:00:00+03:00
1327,3690,2016-02-13T12:00:00+03:00,2016-02-14T16:00:00+03:00
1328,3691,2016-02-19T12:00:00+03:00,2016-02-23T12:00:00+03:00
1329,3692,2016-02-22T18:45:00+03:00,2016-02-22T21:00:00+03:00
1330,3693,2016-06-19T13:00:00+03:00,2016-06-19T18:00:00+03:00
1331,3694,2016-04-01T20:00:00+03:00,2016-04-05T20:00:00+03:00
1332,3695,2016-03-25T23:55:00+03:00,2016-03-29T23:55:00+03:00
1333,3696,2016-02-27T12:00:00+03:00,2016-02-27T18:00:00+03:00
1334,3698,2016-04-16T12:00:00+03:00,2016-04-20T12:00:00+03:00
1335,3699,2016-05-22T09:00:00+03:00,2016-05-22T17:00:00+03:00
1336,3700,2016-02-20T13:00:00+03:00,2016-02-21T17:00:00+03:00
1337,3701,2016-02-20T13:00:00+03:00,2016-02-22T17:00:00+03:00
1338,3702,2016-03-12T13:00:00+03:00,2016-03-13T18:00:00+03:00
1339,3703,2014-10-13T14:00:00+04:00,2015-04-26T14:00:00+03:00
1340,3704,2016-04-23T12:00:00+03:00,2016-04-24T14:00:00+03:00
1341,3705,2016-06-04T12:00:00+03:00,2016-06-05T15:00:00+03:00
1342,3706,2016-03-12T10:00:00+03:00,2016-03-12T14:00:00+03:00
1343,3708,2015-10-09T19:00:00+03:00,2016-03-28T14:00:00+03:00
1344,3709,2016-03-12T00:00:00+03:00,2016-05-22T23:55:00+03:00
1345,3710,2016-04-08T20:00:00+03:00,2016-04-12T20:00:00+03:00
1346,3711,2016-06-10T20:00:00+03:00,2016-06-14T20:00:00+03:00
1347,3712,2016-06-24T20:00:00+03:00,2016-06-28T20:00:00+03:00
1348,3713,2016-03-03T14:00:00+03:00,2016-03-06T14:00:00+03:00
1349,3714,2016-08-12T19:00:00+03:00,2016-08-16T19:00:00+03:00
1350,3715,2016-06-12T12:30:00+03:00,2016-06-12T16:00:00+03:00
1351,3716,2016-04-02T11:00:00+03:00,2016-04-03T15:00:00+03:00
1352,3717,2016-04-01T18:30:00+03:00,2016-04-05T18:30:00+03:00
1353,3718,2016-03-26T11:00:00+03:00,2016-03-26T18:00:00+03:00
1354,3719,2016-09-16T19:00:00+03:00,2016-09-20T19:00:00+03:00
1355,3720,2017-02-03T19:00:00+03:00,2017-02-07T19:00:00+03:00
1356,3721,2016-07-01T20:00:00+03:00,2016-07-05T20:00:00+03:00
1357,3722,2017-01-13T17:00:00+03:00,2017-01-17T17:00:00+03:00
1358,3723,2016-02-21T10:00:00+03:00,2016-02-22T15:00:00+03:00
1359,3724,2016-04-03T12:00:00+03:00,2016-04-03T16:00:00+03:00
1360,3725,2016-04-24T10:00:00+03:00,2016-04-24T14:00:00+03:00
1361,3726,2016-05-07T19:00:00+03:00,2016-05-11T19:00:00+03:00
1362,3727,2015-11-07T08:00:00+03:00,2016-04-11T23:00:00+03:00
1363,3728,2016-02-15T18:45:00+03:00,2016-02-15T21:00:00+03:00
1364,3732,2016-10-21T14:00:00+03:00,2016-10-25T14:00:00+03:00
1365,3733,2016-11-11T14:00:00+03:00,2016-11-15T14:00:00+03:00
1366,3735,2016-03-04T19:00:00+03:00,2016-03-08T19:00:00+03:00
1367,3736,2016-05-13T18:00:00+03:00,2016-05-17T18:00:00+03:00
1368,3737,2016-04-02T11:00:00+03:00,2016-04-03T18:00:00+03:00
1369,3738,2016-04-10T10:00:00+03:00,2016-04-13T23:55:00+03:00
1370,3740,2016-06-11T14:00:00+03:00,2016-06-12T18:00:00+03:00
1371,3741,2016-09-02T12:00:00+03:00,2016-09-04T20:00:00+03:00
1372,3742,2016-05-21T13:00:00+03:00,2016-05-21T20:00:00+03:00
1373,3743,2016-04-23T12:00:00+03:00,2016-04-23T18:00:00+03:00
1374,3744,2016-09-09T14:00:00+03:00,2016-09-13T14:00:00+03:00
1375,3747,2016-03-13T14:00:00+03:00,2016-03-15T14:00:00+03:00
1376,3748,2016-04-10T10:00:00+03:00,2016-04-10T18:00:00+03:00
1377,3749,2016-05-14T14:00:00+03:00,2016-05-15T14:00:00+03:00
1378,3750,2016-09-02T19:00:00+03:00,2016-09-06T19:00:00+03:00
1379,3751,2016-06-25T04:00:00+03:00,2016-06-28T20:00:00+03:00
1380,3752,2016-03-05T12:00:00+03:00,2016-03-05T15:00:00+03:00
1381,3753,2016-03-25T19:00:00+03:00,2016-03-25T22:00:00+03:00
1382,3754,2016-04-22T18:00:00+03:00,2016-04-26T18:00:00+03:00
1383,3755,2016-05-29T12:00:00+03:00,2016-05-29T17:00:00+03:00
1384,3756,2016-04-22T19:00:00+03:00,2016-04-26T19:00:00+03:00
1385,3757,2016-03-19T12:00:00+03:00,2016-03-20T18:00:00+03:00
1386,3758,2016-04-15T19:30:00+03:00,2016-04-19T19:29:00+03:00
1387,3759,2016-04-07T19:00:00+03:00,2016-04-07T22:00:00+03:00
1388,3760,2016-03-12T17:00:00+03:00,2016-03-12T20:00:00+03:00
1389,3761,2016-04-23T12:00:00+03:00,2016-04-23T19:00:00+03:00
1390,3762,2016-04-30T13:00:00+03:00,2016-05-02T15:00:00+03:00
1391,3763,2016-03-24T12:00:00+03:00,2016-03-25T17:00:00+03:00
1392,3764,2016-03-28T18:45:00+03:00,2016-03-28T21:00:00+03:00
1393,3765,2016-05-27T14:00:00+03:00,2016-05-31T14:00:00+03:00
1394,3766,2016-07-08T20:00:00+03:00,2016-07-12T20:00:00+03:00
1395,3767,2016-04-09T12:00:00+03:00,2016-04-09T18:00:00+03:00
1396,3768,2016-03-23T11:00:00+03:00,2016-03-24T16:00:00+03:00
1397,3769,2016-04-09T11:30:00+03:00,2016-04-09T16:00:00+03:00
1398,3770,2016-03-25T19:00:00+03:00,2016-03-29T19:00:00+03:00
1399,3771,2016-04-29T18:45:00+03:00,2016-05-03T18:45:00+03:00
1400,3772,2016-04-09T14:00:00+03:00,2016-04-10T14:00:00+03:00
1401,3773,2016-07-15T23:00:00+03:00,2016-07-19T23:00:00+03:00
1402,3775,2016-10-14T19:05:00+03:00,2016-10-18T19:00:00+03:00
1403,3776,2016-11-25T19:05:00+03:00,2016-11-29T19:00:00+03:00
1404,3777,2017-01-27T19:05:00+03:00,2017-01-31T19:00:00+03:00
1405,3778,2017-03-17T19:05:00+03:00,2017-03-21T19:00:00+03:00
1406,3779,2017-04-21T19:05:00+03:00,2017-04-25T19:00:00+03:00
1407,3780,2016-10-14T19:05:00+03:00,2017-04-25T19:00:00+03:00
1408,3781,2016-10-07T12:00:00+03:00,2016-10-11T02:00:00+03:00
1409,3782,2016-04-03T14:00:00+03:00,2016-04-03T19:00:00+03:00
1410,3783,2016-05-21T14:00:00+03:00,2016-05-22T16:00:00+03:00
1411,3784,2016-04-01T00:00:00+03:00,2016-04-05T00:00:00+03:00
1412,3785,2016-04-16T12:00:00+03:00,2016-04-17T16:00:00+03:00
1413,3786,2016-04-10T11:00:00+03:00,2016-04-10T16:00:00+03:00
1414,3787,2016-04-15T14:00:00+03:00,2016-04-19T14:00:00+03:00
1415,3788,2016-05-07T14:00:00+03:00,2016-05-11T14:00:00+03:00
1416,3789,2016-03-27T15:30:00+03:00,2016-03-27T15:30:00+03:00
1417,3790,2016-04-23T14:00:00+03:00,2016-04-24T17:00:00+03:00
1418,3791,2016-07-23T14:00:00+03:00,2016-07-24T17:00:00+03:00
1419,3792,2016-09-23T19:00:00+03:00,2016-09-27T19:00:00+03:00
1420,3793,2016-03-26T14:00:00+03:00,2016-03-27T15:00:00+03:00
1421,3794,2016-04-15T18:00:00+03:00,2016-04-19T18:00:00+03:00
1422,3795,2016-04-16T15:00:00+03:00,2016-04-17T13:30:00+03:00
1423,3796,2016-04-02T12:00:00+03:00,2016-04-02T17:00:00+03:00
1424,3797,2016-05-22T14:00:00+03:00,2016-05-22T18:00:00+03:00
1425,3798,2016-05-20T14:00:00+03:00,2016-05-24T14:00:00+03:00
1426,3799,2016-03-27T12:30:00+03:00,2016-03-27T16:00:00+03:00
1427,3800,2016-06-10T18:00:00+03:00,2016-06-14T18:00:00+03:00
1428,3802,2016-04-29T17:00:00+03:00,2016-04-29T20:00:00+03:00
1429,3803,2016-03-15T14:00:00+03:00,2016-03-15T14:00:00+03:00
1430,3804,2016-04-25T18:45:00+03:00,2016-04-25T21:00:00+03:00
1431,3805,2016-03-18T14:00:00+03:00,2016-03-18T14:00:00+03:00
1432,3806,2016-04-09T08:00:00+03:00,2016-04-11T23:00:00+03:00
1433,3807,2016-03-23T14:00:00+03:00,2016-03-23T14:00:00+03:00
1434,3808,2016-03-29T14:00:00+03:00,2016-03-29T14:00:00+03:00
1435,3809,2016-03-25T14:00:00+03:00,2016-03-25T14:00:00+03:00
1436,3810,2016-03-30T14:00:00+03:00,2016-03-30T14:00:00+03:00
1437,3811,2016-05-07T00:00:00+03:00,2016-05-11T00:00:00+03:00
1438,3812,2016-05-07T19:00:00+03:00,2016-05-07T22:00:00+03:00
1439,3813,2016-05-28T11:00:00+03:00,2016-05-28T15:00:00+03:00
1440,3814,2016-05-29T15:00:00+03:00,2016-05-30T12:00:00+03:00
1441,3815,2015-11-09T21:00:00+03:00,2016-04-07T21:00:00+03:00
1442,3816,2016-07-22T20:00:00+03:00,2016-07-26T20:00:00+03:00
1443,3817,2016-06-04T11:30:00+03:00,2016-06-04T19:00:00+03:00
1444,3818,2016-05-21T14:00:00+03:00,2016-05-25T14:00:00+03:00
1445,3819,2016-04-10T00:00:00+03:00,2016-05-22T14:00:00+03:00
1446,3820,2016-04-17T12:00:00+03:00,2016-04-17T14:00:00+03:00
1447,3821,2016-04-09T13:00:00+03:00,2016-04-10T15:00:00+03:00
1448,3822,2016-05-28T11:00:00+03:00,2016-05-28T16:00:00+03:00
1449,3823,2016-05-13T20:00:00+03:00,2016-05-17T20:00:00+03:00
1450,3824,2015-12-11T19:00:00+03:00,2016-04-17T13:30:00+03:00
1451,3825,2016-05-07T12:00:00+03:00,2016-05-08T18:00:00+03:00
1452,3826,2016-06-25T12:00:00+03:00,2016-06-26T19:00:00+03:00
1453,3827,2016-04-29T20:00:00+03:00,2016-05-03T19:59:00+03:00
1454,3828,2016-05-01T14:00:00+03:00,2016-05-02T17:00:00+03:00
1455,3829,2016-07-09T09:00:00+03:00,2016-07-11T23:59:00+03:00
1456,3830,2015-10-19T00:00:00+03:00,2016-04-11T21:00:00+03:00
1457,3831,2016-05-20T18:00:00+03:00,2016-05-24T18:00:00+03:00
1458,3832,2016-05-14T16:00:00+03:00,2016-05-14T21:00:00+03:00
1459,3833,2016-04-23T00:00:00+03:00,2016-04-26T23:55:00+03:00
1460,3834,2016-10-28T20:00:00+03:00,2016-11-01T20:00:00+03:00
1461,3835,2016-05-07T14:00:00+03:00,2016-05-11T14:00:00+03:00
1462,3836,2016-05-21T12:00:00+03:00,2016-05-21T15:00:00+03:00
1463,3837,2016-07-08T15:00:00+03:00,2016-07-11T23:55:00+03:00
1464,3838,2016-05-06T14:00:00+03:00,2016-05-07T14:00:00+03:00
1465,3839,2016-06-11T13:00:00+03:00,2016-06-12T14:00:00+03:00
1466,3840,2016-07-09T13:00:00+03:00,2016-07-10T17:00:00+03:00
1467,3841,2016-09-24T11:50:00+03:00,2016-09-24T17:30:00+03:00
1468,3842,2016-05-08T14:00:00+03:00,2016-05-12T14:00:00+03:00
1469,3843,2016-06-25T13:00:00+03:00,2016-06-26T16:00:00+03:00
1470,3844,2016-07-22T18:45:00+03:00,2016-07-26T18:45:00+03:00
1471,3845,2016-05-08T10:00:00+03:00,2016-05-08T15:00:00+03:00
1472,3846,2016-05-16T18:45:00+03:00,2016-05-16T21:00:00+03:00
1473,3847,2016-05-07T11:00:00+03:00,2016-05-08T15:30:00+03:00
1474,3848,2016-05-22T11:00:00+03:00,2016-05-22T14:00:00+03:00
1475,3849,2016-09-30T20:00:00+03:00,2016-10-04T20:00:00+03:00
1476,3850,2016-07-01T20:00:00+03:00,2016-07-05T20:00:00+03:00
1477,3851,2016-05-14T12:00:00+03:00,2016-05-14T18:00:00+03:00
1478,3852,2016-05-19T19:00:00+03:00,2016-05-19T21:00:00+03:00
1479,3853,2016-06-04T12:40:00+03:00,2016-06-04T15:30:00+03:00
1480,3854,2016-10-01T13:00:00+03:00,2016-10-02T15:00:00+03:00
1481,3855,2016-07-02T14:00:00+03:00,2016-07-03T16:00:00+03:00
1482,3856,2016-05-16T18:00:00+03:00,2016-05-16T21:30:00+03:00
1483,3857,2016-06-07T18:00:00+03:00,2016-06-07T23:00:00+03:00
1484,3858,2016-06-04T13:00:00+03:00,2016-06-05T15:00:00+03:00
1485,3859,2016-06-09T19:00:00+03:00,2016-06-13T19:00:00+03:00
1486,3860,2016-09-24T16:00:00+03:00,2016-09-25T16:00:00+03:00
1487,3861,2016-10-07T20:00:00+03:00,2016-10-11T20:00:00+03:00
1488,3862,2016-06-17T18:00:00+03:00,2016-06-21T18:00:00+03:00
1489,3863,2016-06-24T18:00:00+03:00,2016-06-28T18:00:00+03:00
1490,3864,2016-06-18T15:30:00+03:00,2016-06-19T14:00:00+03:00
1491,3865,2016-09-09T15:00:00+03:00,2016-09-10T18:00:00+03:00
1492,3866,2016-09-23T20:00:00+03:00,2016-09-27T20:00:00+03:00
1493,3867,2016-10-21T19:00:00+03:00,2016-10-25T19:00:00+03:00
1494,3868,2016-11-18T20:00:00+03:00,2016-11-22T20:00:00+03:00
1495,3869,2016-12-16T20:00:00+03:00,2016-12-20T20:00:00+03:00
1496,3870,2017-02-10T20:00:00+03:00,2017-02-14T20:00:00+03:00
1497,3871,2017-03-03T20:00:00+03:00,2017-03-07T20:00:00+03:00
1498,3873,2016-12-18T14:00:00+03:00,2016-12-18T16:30:00+03:00
1499,3874,2015-10-18T14:00:00+03:00,2016-04-24T14:00:00+03:00
1500,3875,2016-10-16T14:00:00+03:00,2016-10-16T19:00:00+03:00
1501,3876,2016-06-04T11:00:00+03:00,2016-06-04T14:00:00+03:00
1502,3877,2016-11-04T19:00:00+03:00,2016-11-08T19:00:00+03:00
1503,3878,2016-07-05T00:00:00+03:00,2016-07-05T00:00:00+03:00
1504,3879,2016-10-07T18:00:00+03:00,2016-10-11T18:00:00+03:00
1505,3880,2016-07-15T18:45:00+03:00,2016-07-19T18:45:00+03:00
1506,3881,2016-06-17T14:00:00+03:00,2016-06-21T14:00:00+03:00
1507,3882,2016-07-08T19:30:00+03:00,2016-07-12T19:30:00+03:00
1508,3883,2017-02-26T12:30:00+03:00,2017-02-26T15:30:00+03:00
1509,3884,2017-03-03T19:30:00+03:00,2017-03-07T19:30:00+03:00
1510,3885,2016-05-22T00:00:00+03:00,2016-05-22T14:00:00+03:00
1511,3886,2016-06-18T13:00:00+03:00,2016-06-19T16:30:00+03:00
1512,3887,2016-06-19T11:00:00+03:00,2016-06-19T15:00:00+03:00
1513,3888,2016-08-20T12:00:00+03:00,2016-08-21T15:00:00+03:00
1514,3889,2016-08-26T18:00:00+03:00,2016-08-30T14:00:00+03:00
1515,3890,2016-06-26T11:00:00+03:00,2016-06-26T16:00:00+03:00
1516,3891,2016-09-30T19:00:00+03:00,2016-10-04T19:00:00+03:00
1517,3892,2016-11-11T19:00:00+03:00,2016-11-15T19:00:00+03:00
1518,3893,2016-12-09T19:00:00+03:00,2016-12-13T19:00:00+03:00
1519,3894,2017-03-25T14:00:00+03:00,2017-03-26T14:00:00+03:00
1520,3895,2016-12-03T10:00:00+03:00,2016-12-06T21:00:00+03:00
1521,3896,2017-03-31T10:00:00+03:00,2017-04-03T21:00:00+03:00
1522,3897,2016-07-02T00:00:00+03:00,2016-07-06T00:00:00+03:00
1523,3898,2016-09-11T11:00:00+03:00,2016-09-11T15:00:00+03:00
1524,3899,2016-09-16T18:45:00+03:00,2016-09-20T18:45:00+03:00
1525,3901,2016-09-10T13:00:00+03:00,2016-09-11T16:00:00+03:00
1526,3902,2016-10-28T19:30:00+03:00,2016-11-01T19:30:00+03:00
1527,3903,2016-07-28T19:00:00+03:00,2016-08-01T19:00:00+03:00
1528,3904,2016-12-18T12:00:00+03:00,2016-12-18T17:00:00+03:00
1529,3905,2016-04-01T00:00:00+03:00,2016-05-01T00:00:00+03:00
1530,3906,2016-09-23T18:45:00+03:00,2016-09-27T18:45:00+03:00
1531,3907,2016-11-11T18:45:00+03:00,2016-11-15T18:45:00+03:00
1532,3908,2017-01-20T18:45:00+03:00,2017-01-24T18:45:00+03:00
1533,3909,2017-03-24T18:45:00+03:00,2017-03-28T18:45:00+03:00
1534,3910,2017-05-26T18:45:00+03:00,2017-05-30T18:45:00+03:00
1535,3911,2015-09-18T18:30:00+03:00,2016-05-31T18:30:00+03:00
1536,3912,2016-06-26T16:00:00+03:00,2016-06-26T19:30:00+03:00
1537,3913,2016-08-20T12:00:00+03:00,2016-08-21T17:00:00+03:00
1538,3914,2016-07-31T11:00:00+03:00,2016-07-31T17:00:00+03:00
1539,3915,2016-08-05T19:00:00+03:00,2016-08-09T19:00:00+03:00
1540,3916,2016-07-23T12:00:00+03:00,2016-07-24T15:00:00+03:00
1541,3917,2017-01-27T20:00:00+03:00,2017-01-31T20:00:00+03:00
1542,3918,2016-09-09T19:00:00+03:00,2016-09-13T19:00:00+03:00
1543,3919,2016-10-08T12:00:00+03:00,2016-10-09T15:00:00+03:00
1544,3920,2016-08-26T14:00:00+03:00,2016-08-30T14:00:00+03:00
1545,3921,2016-07-30T14:00:00+03:00,2016-07-30T17:00:00+03:00
1546,3922,2016-08-19T20:00:00+03:00,2016-08-23T20:00:00+03:00
1547,3923,2016-09-16T20:00:00+03:00,2016-09-20T20:00:00+03:00
1548,3924,2016-09-30T20:00:00+03:00,2016-10-04T20:00:00+03:00
1549,3925,2016-10-21T20:00:00+03:00,2016-10-25T20:00:00+03:00
1550,3926,2016-11-11T20:00:00+03:00,2016-11-15T20:00:00+03:00
1551,3927,2016-11-18T20:00:00+03:00,2016-11-22T20:00:00+03:00
1552,3928,2016-12-23T20:00:00+03:00,2016-12-27T20:00:00+03:00
1553,3929,2017-01-06T20:00:00+03:00,2017-01-10T20:00:00+03:00
1554,3930,2017-02-17T20:00:00+03:00,2017-02-21T20:00:00+03:00
1555,3931,2017-02-24T20:00:00+03:00,2017-02-28T20:00:00+03:00
1556,3932,2017-03-10T20:00:00+03:00,2017-03-14T20:00:00+03:00
1557,3933,2017-03-24T20:00:00+03:00,2017-03-28T20:00:00+03:00
1558,3934,2016-12-02T20:00:00+03:00,2016-12-06T20:00:00+03:00
1559,3935,2017-04-07T20:00:00+03:00,2017-04-11T20:00:00+03:00
1560,3936,2016-09-16T19:30:00+03:00,2016-09-20T19:30:00+03:00
1561,3938,2016-08-27T14:00:00+03:00,2016-08-28T14:00:00+03:00
1562,3939,2016-08-26T18:00:00+03:00,2016-08-30T18:00:00+03:00
1563,3940,2016-11-25T19:00:00+03:00,2016-11-29T19:00:00+03:00
1564,3941,2016-10-21T18:45:00+03:00,2016-10-25T18:45:00+03:00
1565,3942,2016-08-18T17:00:00+03:00,2016-08-18T20:00:00+03:00
1566,3943,2016-08-20T14:00:00+03:00,2016-08-20T20:00:00+03:00
1567,3944,2016-09-10T14:00:00+03:00,2016-09-13T14:00:00+03:00
1568,3945,2016-09-11T17:00:00+03:00,2016-09-14T23:55:00+03:00
1569,3946,2016-12-23T18:45:00+03:00,2016-12-27T18:45:00+03:00
1570,3947,2016-09-30T09:00:00+03:00,2016-10-04T09:00:00+03:00
1571,3948,2016-11-04T14:00:00+03:00,2016-11-08T14:00:00+03:00
1572,3949,2016-12-09T14:00:00+03:00,2016-12-13T14:00:00+03:00
1573,3950,2017-02-17T19:00:00+03:00,2017-02-21T19:00:00+03:00
1574,3951,2017-03-10T14:00:00+03:00,2017-03-14T14:00:00+03:00
1575,3952,2017-03-24T14:00:00+03:00,2017-03-28T14:00:00+03:00
1576,3953,2016-11-04T18:00:00+03:00,2016-11-08T18:00:00+03:00
1577,3954,2016-08-20T18:00:00+03:00,2016-08-24T18:00:00+03:00
1578,3955,2016-09-02T14:00:00+03:00,2016-09-06T14:00:00+03:00
1579,3956,2016-07-30T11:00:00+03:00,2016-07-31T18:00:00+03:00
1580,3957,2016-10-29T11:00:00+03:00,2016-10-30T15:00:00+03:00
1581,3958,2016-09-24T14:00:00+03:00,2016-09-24T19:00:00+03:00
1582,3959,2016-10-01T10:00:00+03:00,2016-10-04T23:00:00+03:00
1583,3960,2016-09-04T12:00:00+03:00,2016-09-04T16:00:00+03:00
1584,3961,2016-11-11T19:00:00+03:00,2016-11-15T19:00:00+03:00
1585,3962,2016-12-02T14:00:00+03:00,2016-12-06T14:00:00+03:00
1586,3963,2018-01-26T14:00:00+03:00,2018-01-30T14:00:00+03:00
